"'海军护渔民众屯粮 英国提前布局防备“硬脱欧”', '原标题：海军护渔，民众屯粮，英国提前布局防备“硬脱欧”外媒称，为了应对可能发生的“硬脱欧”，英国皇家海军的四艘巡逻舰待命保护英国捕鱼水域；国民纷纷忙于储备食品和药物。据路透社伦敦12月12日报道，英国国防部称，皇家海军的四艘巡逻舰已进入待命状态，以便在脱欧过渡期于12月31日结束时，在英国仍无法就与欧盟的未来关系达成协议的情况下，保护英国的捕鱼水域。报道称，此举遭到英国首相约翰逊所在的保守党议员的批评，但法国政府对此不屑一顾。一名爱丽舍宫官员借用一句英国战时口号说：“保持冷静，继续前行。”报道指出，允许欧盟船只进入英国水域的现行过渡规则将于今年年底到期。人们担心，如果无法达成贸易协议，英国和外国渔船可能发生小规模冲突。一名国防部发言人说：“国防部已经做了大量规划和准备，以确保在过渡期结束时能够应对各种情况。”报道称，这些80米长的海军舰艇将有权拦截并检查在英国专属经济区内作业的欧盟渔船。英国《卫报》早些时候报道称，两艘舰艇将部署在海上，另外两艘随时待命，以防欧盟渔船进入英国专属经济区。英国议会国防特别委员会主席、保守党议员托比亚斯·埃尔伍德认为此举“不负责任”。他在接受英国广播公司电台采访时说：“未来可能出现的情况是……我们超负荷运转的皇家海军要就渔船权利与亲密北约盟友发生对峙。我们的对手对此肯定感到十分高兴。”另据《俄罗斯报》网站12月12日报道，英国国民为了应对可能发生的“硬脱欧”，纷纷忙于储备食品和药物。据欧洲新闻电视台报道，英国首相约翰逊日前有关英欧签署脱欧协议的可能性越来越小的声明引发了民众的紧张情绪。据报道，在法国，数百辆货运卡车聚集在英吉利海峡岸边。这些卡车的司机为了等待车上货物被卸载到轮渡或经海底隧道前往英国的货运列车上，动辄要花费几个小时。英法两国间的运输体系无力消化如此众多的卡车运来的货物。法国公路运输协会秘书长塞巴斯蒂安·里韦拉认为，发生货车聚集的原因是海峡对岸出现了狂热的物资需求。他强调：“英国人正在为自家仓库囤货，以便应对与脱欧有关的困难。这指的是未来边境上增加的行政手续，包括报关单的核对和可能的海关收费。因此，最近三周以来，向英国运货的车流有所增加。”英国首相约翰逊称，英国人应当对无协议脱欧做好准备。他指出：“目前很可能的情况是，我们（有关英欧关系的）的决定相比加拿大与欧盟的关系来说，将更像是澳大利亚与欧盟的关系。”他的意思是，英国与欧盟将放弃特惠伙伴关系并转向全球自由贸易原则。此外据路透社伦敦12月13日报道，《星期日泰晤士报》报道，英国内阁大臣们提醒超市在面临无协议脱欧的可能性时囤积食品。由于与欧盟的谈判仍陷入僵局，人们担心食品出现短缺。该报报道，如果英国选择无协议脱欧，首相约翰逊将掌控规划，并主持一个负责准备应对措施的脱欧行动委员会。报道还说，大臣们已经告知药品、医疗器械和疫苗的供应商在英国的安全地点囤积六周的用量。"
"'尼日利亚中学遭袭300多名学生失踪', '原标题：尼日利亚中学遭袭300多名学生失踪 逃脱男孩透露被绑恐怖细节海外网12月14日电 当地时间11日晚，尼日利亚西北部一所寄宿中学遭不明身份的、持AK47的武装分子袭击，数百名学生被绑架，且目前仍有超过300名学生失踪。13日，绝望的家长们聚集在校园，请求政府找到被绑的数百名孩子。而一些幸运逃脱的男孩也讲述了被绑走的恐怖经历。据英国《每日邮报》、路透社等媒体报道，17岁的亚哈亚是在12日逃脱的。他表示，自己是在绑匪把学生们转移到学校附近森林的不同地点时，偷偷溜走的。另一名逃离并且回到父母身边的是18岁的马勒，他在接受法新社采访时称，总共有520人被枪手从学校带走。“他们把我们带走后，让年龄大一些的学生去清点人数，最后数到了520”，马勒说，并提到在他和另外4名人质逃脱前，学生们被分成了几组。“其中一名枪手因为我身体不好，跟不上其他人就不断地打我，后来他让我跟在后面，才给了我逃跑的机会。”13日，有大批绝望的家长聚集在出事的学校，乞求政府找到被枪手绑走的男孩们。拉瓦尔在这所学校3个儿子中的两个都不幸失踪。他表示，自己从12日起就一直祈祷孩子能够被拯救。卡齐纳州发言人表示，在孩子们被找到前，他们“不会休息”，且军方和情报部门的负责人正在领导营救行动。尼日利亚总统发言人也发表声明称，军方在空中力量的支持下，已经在坎卡拉地区的森林找到了绑匪们的聚集地，双方在持续的行动中也发生了交火。目前仍无法得知到底有多少学生被带走，以及是否有人已经获救。（海外网 张霓）本文系版权作品，未经授权严禁转载。海外视野，中国立场，浏览人民日报海外版官网——海外网www.haiwainet.cn或“海客”客户端，领先一步获取权威资讯。责编：张霓、杨佳"
"'英欧贸易谈判进入""最后一英里"" 冯德莱恩称进展满意', '原标题：英欧贸易谈判进入“最后一英里” 冯德莱恩称进展满意中新网12月14日电 综合报道，欧盟委员会主席冯德莱恩14日对英国脱欧贸易协议谈判表示满意，称谈判取得了进展，进入了“最后一英里”。“我们进入最后一英里。但至关重要的是，我们想要一个公平的竞争环境，不仅是一开始，而且随着时间的推移也要如此。”她表示。在冯德莱恩和英国首相约翰逊同意延长上周末的最后期限后，欧盟和英国官员将于14日回到谈判桌前。法国财政部长布鲁诺·勒梅尔早些时候警告说，如果在贸易谈判中没有达成协议，“英国将是输家，我们不会损失太多”。勒梅尔表示，据政府估计，2021年英国脱欧只会使法国国内生产总值减少0.1%，法国对英国的贸易，“与法国的全球贸易总量相比并不大”。英国商务大臣夏尔马14日则表示，英国和欧盟在英国脱欧贸易谈判中仍存在分歧，但约翰逊尚不愿退出谈判。“我们将继续讨论，当然我们在某些问题上仍存在分歧，但正如首相所言，我们不想退出谈判，” 夏尔马表示。“民众、企业期待我们做出更大努力，而这正是我们所做的。”"
"'美媒指责俄罗斯黑客入侵政府系统 俄使馆：毫无根据', '原标题：美媒指责俄罗斯黑客入侵政府系统 俄使馆：毫无根据海外网12月14日电 据俄罗斯卫星通讯社14日报道，俄罗斯驻美国大使馆回应称，近期美国媒体指责俄罗斯黑客入侵其政府系统，该指责毫无根据。据报道，俄使馆在脸书上发表声明说：“在网络空间开展恶意活动，不符合俄罗斯的外交政策、国家利益与对外交往原则，俄罗斯不会在网络领域进行攻击活动。”此外，俄使馆还进一步称，俄罗斯一直在网络安全领域积极开展双边和多边合作。据多家媒体13日报道，有外国政府支持的黑客侵入了美国财政部以及美商务部一个下属机构。《纽约时报》等美媒随后报道称，疑似俄罗斯黑客监控了美国财政部邮件。美国政府已要求美联邦调查局（FBI）介入调查。（海外网 汪晓宇）"
"'韩国从美手中收回12座军事基地 其中11座污染严重', '[环球网军事报道]据韩联社报道，美国12月11日将12处驻韩美军基地交还韩国，其中包括位于首尔龙山区的前驻韩美军总部，韩国计划将这里拆除后改建为国家公园。除了龙山区基地外，交还的其他美军基地分别位于首尔中区，以及京畿道、大邱市、庆尚北道和江原道，合计面积为146.5万平方米。至此，韩国80座美军基地中只剩12座有待韩方收回。有韩国官员称，剩下12座基地的可能交还的讨论正在进行中。不过韩国官员表示，美韩之间仍对收回基地后的清洁治理费用产生分歧，新收回的12座基地中，有11座的重金属和石油污染物超标。据悉，治理污染是一笔不小的费用，韩国在去年接受了三座美军基地，仅治理污染便花费约980亿韩元（近5亿8千万人民币）。面对韩国提出分担费用的要求，美国表示，只有污染对公共卫生和自然环境构成“迫在眉睫和实质性危害”时才会承担责任。而韩国政府计划先自行承担治理费用，然后再与美国进行协商。有消息称，韩国需要利用这笔治理费用成为与美国谈判驻韩美军军费的筹码，但是韩国政府否认了这一说法。据了解，目前约有2.85万名美军士兵驻扎在韩国，美韩两国在新一轮的军费分摊协定上陷入僵局。美国此前要求韩国增加50%的驻韩美军军费，但韩国仅同意在2019年的8.7亿美元军费基础上增加13%，目前双方的谈判陷入僵局。"
"'美财政部遭外国黑客袭击 西方果然赖上了俄罗斯', '原标题：美财政部遭外国黑客袭击，西媒果然赖上了俄罗斯[文/观察者网 刘程辉]美国政府又遭黑客入侵了？据路透社14日援引消息人士说法，美国财政部及商务部下属的国家电信和信息管理局（NTIA）遭到了外国黑客入侵。目前这一消息已得到美国政府方面的确认，美国联邦调查局（FBI）等机构正介入调查。不出意料，不少西方媒体将幕后主使指向俄罗斯。消息人士透露，黑客侵入了NTIA使用的办公软件——微软的Office 365，导致该机构人员内部邮件往来被监控了数月之久。另一位美国政府高级官员也表示，有迹象表明，NTIA电子邮件遭监控一事可追溯至今年夏天，只不过最近才被发现。根据一名消息人士的描述，这些黑客的手法“非常老练”，他们能够成功骗过微软平台的身份验证控制系统。消息人士还称，这起事件远非对单一机构的攻击这么简单，“这是一场针对美国政府及其利益的大规模网络间谍活动。”另外四名消息人士也印证了这一说法。他们透露，美国情报界担心这一事件不是孤立的，对美国财政部和NTIA发动攻击的黑客还使用了类似的手段，侵入了其他的政府机构网络。包括FBI在内的多个联邦机构已介入调查此事，调查目前仍处于初级阶段。一名消息人士称，由于事态严重，美国国家安全委员会（NSC）上周六（12日）还特别在白宫召开了会议。目前这一事件已得到美国政府方面的证实。美国国家安全委员会发言人约翰·尤里奥特（John Ullyot）在一份声明中回应称，“美国政府已经注意到此事。我们正在采取一切必要手段，确认并解决与此相关的任何可能的问题。”美国商务部也在声明中证实他们的“一个机构遭到了入侵”。声明称，商务部已要求美国土安全部网络安全和基础设施安全局（CISA）和FBI展开调查。据福克斯商业频道报道，CISA发言人在回应时表示，该机构已在与合作伙伴进行密切合作调查此事。CISA正在向事件中受影响的实体提供技术援助，以确定并减轻任何潜在的危害。FBI方面则表示，他们“无法证实或否认与正在进行的调查有关的细节”。尽管美国政府并未说明黑客攻击的来源，但西方媒体已给俄罗斯扣上了帽子。路透社称，根据三名熟悉调查的消息人士说法，俄罗斯目前被认为是这次网络攻击的幕后主使。另一名消息人表示，这起事件的背后是“一国政府”。《华盛顿邮报》在14日的报道中，同样将这起事件与俄罗斯联系在了一起。报道称，参与网络攻击的，是俄罗斯情报机构旗下一个被私营公司称作“APT29”或“Cozy Bear”的黑客组织，这个组织曾在奥巴马政府时期侵入过美国国务院、参谋长联席会议以及白宫的网络。就在上周二（8日），美国大型网络安全公司“火眼”（FireEye）披露说，该公司网络遭到了“APT29”的入侵。路透社形容，本次事件给即将上任的拜登政府带来了巨大挑战，大规模网络调查常常需要数月甚至数年才能完成。政府官员们正忙着调查哪些信息遭到泄露，并试图确认这些信息将被用来干什么。值得一提的是，在一周前，已卸任超过半个月的CISA前局长克雷布斯就曾炒作过网络攻击事件。当时克雷布斯在接受媒体采访时声称，俄罗斯、中国、伊朗和朝鲜正通过“间谍活动”，试图“窃取”新冠疫苗的知识产权。"
"'土耳其拟延长派驻利比亚土军驻扎期限', '原标题：土耳其拟延长派驻利比亚土军驻扎期限土耳其总统府12日向大国民议会提交一项议案，计划将派驻利比亚的土耳其军队驻扎期限延长18个月。据土耳其阿纳多卢通讯社报道，该议案表示，当前利比亚局势给土耳其和整个地区带来风险，土军存在是为了避免利比亚国民军重新发动袭击、并导致土耳其在地中海和北非地区的利益受到严重影响。议案说，土耳其将根据与利比亚民族团结政府签署的安全与军事合作谅解备忘录，继续向利比亚提供军事训练和顾问支持。土耳其大国民议会计划在预算案审议结束后审议这项议案，预算案定于本月18日进行讨论。今年1月2日，土耳其议会表决通过出兵利比亚的议案。根据该议案，土军队在利比亚的部署期限为一年。"
"'曾发生两次爆炸！视频揭露福岛一核3号机组爆炸瞬间', '原标题：曾发生两次爆炸！视频揭露福岛一核3号机组爆炸瞬间中新网12月14日电 据日本共同社报道，有关日本东京电力公司福岛第一核电站的事故调查，日本原子能规制委员会基于9、10月实施的现场调查及相关视频解析研究，得出结论认为3号机组反应堆厂房瞬时发生了2次爆炸。调查指出，不仅是氢气爆炸，还有其他可燃气体的爆炸。这些将写入到2021年3月汇总的事故调查报告。在事故发生将满10年之际，查明爆炸实际情况的工作有所进展。福岛一核3号机组2011年3月14日早上发生爆炸。厂房南侧的火灾和冒出黑烟的情景被福岛中央电视台设置在一核西南约17公里处的摄像头拍下。规制委提高该视频的解析度，分析了爆炸是如何发生的。首先是反应堆厂房上部积蓄的氢气起火爆炸。屋梁和墙面受到较大损伤，从屋顶裂口处冒出火焰。之后，除燃剩的氢气外，被认为是电缆绝缘管等熔化、有机物产生的气体，也与氧气混合并起火爆炸，巨大黑烟向上空涌出。调查认为爆炸规模较1号机组的氢气爆炸略小。规制委认为有可能第一阶段的氢气爆炸发生在反应堆厂房的4层，第二阶段爆炸发生在顶楼的5层。规制委打算在完成报告后继续开展事故实际情况的调查。"
"'美B52飞抵伊朗附近空域 伊朗：处于防空基地监控之下', '原标题：美B-52轰炸机飞抵伊朗附近空域，伊朗：处于防空基地监控之下美B52轰炸机飞抵伊朗附近空域视频来源：央视军事（01：31）@央视军事 12月14日消息，据美媒报道，2架美国B-52轰炸机10日飞抵中东，在伊朗领空附近的空域飞行约2小时以后返回。有分析认为美方此举意在震慑伊朗。对此，伊方回应称，包括美国B-52轰炸机在内的所有区域内和跨区域的军事动向，都在伊朗防空基地的监控之下。（原题为《美B52轰炸机飞抵伊朗附近空域》）"
"'美军“无人机母舰”项目遭遇九连败', '原标题：美军“无人机母舰”项目遭遇九连败[环球时报报道]美国《防务新闻》12日称，美军国防高级研究计划局（DARPA）规划的“无人机母舰”项目遭遇重大挫折，在近日进行的无人机回收试验中接连九次失败。报道称，该项目计划使用运输机作为无人机的空中运输母舰，通过大批量投放和回收无人机，实现对敌目标的“智能蜂群”攻击或侦察。2019年11月，DARPA在犹他州杜格威试验场举行的演示中，首次从C-130A运输机上发射X-61A“小精灵”无人机，长达两小时的飞行试验一切顺利，但在最后的回收阶段出现失误，导致无人机坠毁。今年10月28日开始，DARPA再度对该项目展开新一轮测试，运输机试图伸出机械手臂，在空中与无人机对接，进而将其抓回货舱，但接连9次都没有成功，尽管“每次对接时都只差几英寸的距离”，但“实现这一目标可能说起来容易做起来难”。不过DARPA表示“遇到的挑战并非无法克服”，试验取得的数据将有助于无人机与机械手臂之间的相互作用，进而加以改进。"
"'“挖坑”挑拨？特朗普政府公布最新长期军舰建造计划', '原标题：特朗普政府最新长期军舰建造计划，“挖坑”挑拨美军种内斗[环球时报报道 记者 晨阳]美国《海军时报》网站12日称，任期已接近尾声的特朗普政府还在给未来的拜登政府“挖坑”，根据特朗普政府最新发布的长期军舰建造计划，耗资巨大的美国海军“超级舰队”计划将得以持续，而美国其他军种和海外驻军的财政拨款却将大幅削减，“势必引起美军种之间的内斗”。报道称，根据美国国防部和白宫新近公布的文件，将通过退役老旧装备、削减陆军等其他军种和驻外部队的拨款，以支付海军大幅增加的造船费用。根据特朗普政府的规划，在21世纪30年代，将通过为海军和海军陆战队建造新型后勤舰艇、加快“星座”级护卫舰和新型核潜艇的建造数量，确保美国海军将拥有405艘各式舰艇。其中发展核潜艇成为绝对优先事项，五角大楼计划为此在2022年花费113.5亿美元，约占相关预算的一半。其中包括从2025年开始，将每年新建“弗吉尼亚”级攻击核潜艇的数量从2艘增加到3艘，并延长9艘“洛杉矶”级攻击核潜艇的使用年限，以避免潜艇数目的不足。另外还计划加快新一代多功能核潜艇的开发，以便不晚于2040年列装。此外，根据该计划，从2022年开始的5年内，美海军将建造82艘舰船，价值1470亿美元，而之前的计划只要求在2021年-2025年订购44艘舰船，价值1020亿美元。但为美国海军大幅扩充埋单的却是美军其他军种。报道称，尽管五角大楼的预算连年增加，但美军官员仍抱怨“跟不上通货膨胀”。因此在军费总额没有跨越式增加的背景下，五角大楼只能选择削减其他军种的支出。特朗普政府鼓吹，首先将从所谓“无休止的阿富汗战争”中撤军，足以节省350亿美元；削减美国空军的A-10攻击机等老旧装备，可以节省66亿美元；同时美国陆军也将削减数千官兵，可以节省26亿美元。但大部分美军专家均表示，特朗普政府鼓吹的“节约”措施很难实现，也不现实。而且此举必然将挑起五角大楼内部矛盾，美军内部持续多年的军费争夺战将更加白热化。而且更重要的是，美海军超级舰队计划还面临一个主要不确定因素：即将上任的拜登政府是否会支持这一战略？"
"'俄战略核潜艇罕见四连射 是对美侵略性政策的回应', '原标题：俄战略核潜艇罕见四连射，俄军事专家：是对美侵略性政策的有效回应[环球时报报道 记者 柳玉鹏]俄罗斯太平洋舰队“弗拉基米尔·莫诺马赫”号战略核潜艇12日罕见地接连发射4枚“布拉瓦”潜射洲际弹道导弹。该导弹从鄂霍次克海射向阿尔汉格尔斯克的奇扎训练场，并准确击中目标。俄罗斯军事专家称，这一试射意义重要，表明俄战略核潜艇完全具备作战能力，“这是对美国侵略性政策的有效回应”。“今日俄罗斯”电视台13日称，俄国防部12日宣布，“弗拉基米尔·莫诺马赫”号战略核潜艇进行了4枚“布拉瓦”洲际导弹的齐射，这是计划作战训练活动的一部分。“导弹在预定状态下飞行，根据确证的控制数据，弹头成功击中奇扎训练场的指定区域”。俄防长绍伊古向总统普京汇报时表示，“弗拉基米尔·莫诺马赫”号核潜艇发射的“布拉瓦”导弹飞行距离超过5500公里。美国《星条旗报》13日称，“弗拉基米尔·莫诺马赫”号是俄“北风之神”级战略核潜艇的第三艘，于2014年加入俄海军服役，属于俄罗斯第四代战略核潜艇。“布拉瓦”洲际导弹正是该核潜艇的主要武器装备，它能携带6-10枚核弹头，射程远达8000-9000公里。“北风之神”级核潜艇可携带16枚“布拉瓦”导弹。报道提到，俄罗斯战略核潜艇上次4连发导弹还要追溯到2018年，当时以爆发重大核冲突为背景，同样是由“北风之神”级核潜艇在演习中连射4枚“布拉瓦”导弹，展示俄罗斯核威慑力量的可靠性。对于此次4枚导弹齐射试验，俄塔社13日称，俄战略核潜艇前指挥官瓦西里·坦科维德认为，这对俄太平洋舰队来说意义重大。这是俄太平洋舰队首次进行这种导弹齐射测试，也是“北风之神”潜艇装备该舰队以来首次进行“布拉瓦”导弹试射。4枚导弹齐射，证明该导弹和“北风之神”级核潜艇已完全具备作战能力。俄军事专家德米特里·利托夫金也认为，该核潜艇通过了最严格的战斗准备测试。“这次试射测试了导弹本身以及整个潜艇复杂系统的运行情况，表明包括核潜艇在内的武器综合系统开始运作且非常有效。另外，4枚导弹齐射也表明了潜艇人员极高的训练水平。”报道称，由于美国政府一直不愿意延长“第三阶段削减战略进攻性武器条约”，俄此次“布拉瓦”导弹齐射是对此做出的回应。美国计划在欧洲部署配备核弹头的中程导弹，这样的决定将大大改变欧洲的战略形势。俄方表示，俄罗斯不准备搞军备竞赛，但将做好充分的回击准备。"
"'美国送给韩国一个大礼 韩国人却高兴不起来', '原标题：美国送给韩国一个大礼，韩国人却高兴不起来驻韩美军将向韩国交还12座军事基地，不过双方没有谈妥收回基地后的清洁治理费用。双方暂时商定，由韩方先行承担治理费用，日后双方再协商费用分担问题。韩国官员11日说，就驻韩美军向韩方交还12座军事基地一事，韩美当天达成协议，其中6座基地位于首都首尔。至此，韩国80座美军基地中只剩12座有待韩方收回。韩联社报道，韩国总统府青瓦台官员11日在记者会上说，韩美当天在线举行驻韩美军地位协定联委会会议，就美方向韩方返还12处基地达成协议。根据协议，韩方新收回的基地分别位于首尔市龙山区、中区，以及京畿道、大邱市、庆尚北道和江原道，总面积为146.5万平方米。按照韩联社说法，这是韩美自2002年开启驻韩美军基地返还工作以来，韩方首次收回龙山美军基地的部分地皮。韩国官员说，这片地皮将用于建造公园和公租房项目。不过双方没有谈妥收回基地后的清洁治理费用。韩国国防部说，新收回的12座基地中，有11座的重金属和石油污染物超标。双方暂时商定，由韩方先行承担治理费用，日后双方再协商费用分担问题。韩联社报道，治理费用不是一笔小钱，韩国国防部说去年收回的3座基地清理费用高达980亿韩元（约合9000万美元）。韩方一直要求美方分担部分清理费用，但美方坚持只有在污染构成“实质且迫在眉睫”健康风险的情况下才出钱。韩国坊间要求政府把美军基地清理费用当成与美方谈判驻军费的筹码，不过韩国国防部公开表示，“这是两码事”。大约2.85万名美军士兵驻扎在韩国。美韩1991年至今先后签署10份驻韩美军费用分摊协定。第10份驻军费分摊协定去年12月31日到期，双方没能在协定失效前达成第11份协定。韩国先前同意增加分摊金额，在2019年支付的8.7亿美元基础上增加13%；但美方要求韩国分摊13亿美元，增幅达到50%。来源：新华社"
"'时隔51年后 美国“十二宫杀手案”密码信终被破解', '原标题：时隔51年，美国“十二宫杀手案”密码信终被破解据美国有线电视新闻网（CNN）消息，美国联邦调查局（FBI）当地时间12日证实，在时隔51年后，“十二宫杀手案”中最令人费解的秘密之一“340密码”已被一个密码破译小组破解。这条被称为“340密码”的信息被三位密码破解者破解，他们分别是来自弗吉尼亚州的软件开发人员戴维·奥兰恰克、比利时计算机程序员贾尔·范艾克和澳大利亚数学家萨姆·布莱克。“十二宫杀手”是一名于上世纪60年代末在美国加州北部犯下多起凶案的连环杀人犯。凶手作案手段极其残忍，且逍遥法外，不断向警方和媒体发送密码信件。“340密码”由自称“十二宫杀手”者1969年发给《旧金山纪事报》，几十年来一直困扰着侦探和密码学家。据报道，破解密码显示，这封信全部为大写字母，没有标点，还有拼错的单词“天堂”（paradise）：“我希望你们在抓捕我的过程中玩得开心。电视节目中提到的那个人不是我。我不怕毒气室，因为它会更快地把我送到天堂，因为现在我已有足够多的奴隶为我服务，其他人到了天堂一无所有，因此他们才怕死。但我一点也不怕，因为我知道我死后在天堂的新生活会很轻松。”报道称，信中所提到的电视节目是指有人给《吉姆·邓巴秀》节目打电话声称自己是“十二宫杀手”一事。奥兰恰克告诉CNN：“这是难以置信的。真令人深感震惊，我从来没有想过我们会找到什么，因为我已经习惯了失败。”奥兰恰克称他从2006年开始就致力于破解杀手的信息。"
"'美国首支新冠疫苗获批 美军为护送疫苗“开路”', '原标题：美国首支新冠疫苗获批，美军为护送疫苗“开路”据美媒报道美国首支新冠疫苗获批美军展开“曲速行动”以最快速度将疫苗配往各个州和地区美拟对辉瑞疫苗“开绿灯”，批准紧急授权据美媒报道，当地时间12月10日，美国食品药品监督管理局（FDA）疫苗咨询委员会建议批准辉瑞疫苗的紧急使用授权申请 。并认为，这款疫苗的“已知好处”大于它的风险。此前，美国总统特朗普在推特上表示，FDA在处理疫苗方面是“一只又大又老、行动迟缓的乌龟”，同时敦促FDA局长斯蒂芬•哈恩“现在就拿出疫苗”。据《华盛顿邮报》报道，白宫办公厅主任马克•梅多斯曾经要求哈恩在11日前批准新冠疫苗，否则就让其提交辞呈。美军“曲速行动”，为护送疫苗“开路”据美国全国广播公司消息，一旦辉瑞获批，军方将展开“曲速行动”项目，以最快速度将疫苗配往各个州和地区 。在这一项目的调动下，目前全美有250个站点在进行大规模的疫苗分发和接种测试。美国军方已经布局了配送网络，在不同地区分别与指定快递公司合作：在警车的护送下，拖车拉着装有疫苗的特质冰柜离开仓库。随后，疫苗被装上货运飞机，再被装上配送卡车运往全国各地。指挥中心将实时监控每批货物的温度。“曲速行动”项目指挥官古斯塔夫·佩纳表示：“根据各州18岁以上的人口数量进行分配，可按位置和人数登记信息，以便我们掌握如何相应地分配疫苗。”各州政府将负责当地民众的疫苗接种工作。美国卫生与公众服务部预计，到今年年底，将有2000万剂疫苗供给美国民众；到明年1月底，将有5000万剂。医护人员和老年人将优先接种。新闻动态根据美国约翰斯·霍普金斯大学统计数据，截至北京时间13日5时26分，美国新冠肺炎累计确诊人数超过1600万，达到16014839人，死亡人数达到297501人。12日，美国累计新冠肺炎死亡病例294056例，超过二战期间美国作战死亡总人数。"
"'韩国收回驻韩美军12处基地 污染净化费由韩方先承担', '原标题：韩国收回驻韩美军12处基地据韩联社首尔12月11日报道，韩国总统府青瓦台国务调整室第一次长崔彰沅11日在国防部办公大楼举行记者会时表示，韩美当天在线举行第201次《驻韩美军地位协定》联委会会议，就美方向韩方返还12处美军驻韩基地达成协议。根据协议，韩方将收回的驻韩美军基地包括位于首尔市龙山区的5处（15.5万平方米）和中区的1处（5万平方米）、京畿道3处（116万平方米）、大邱市1处（7万平方米）、庆尚北道1处（1万平方米）和江原道1处（2万平方米）。总面积为146.5万平方米。报道还称，这是自韩美于2002年和2004年分别根据联合土地管理计划和龙山基地搬迁计划，开启全国80处驻韩美军基地返还工作后，韩方首次收回龙山美军基地的部分地皮。政府表示，将利用该地皮建设公寓、传染病专门医院和龙山公园。韩美商定，由韩方先行承担所收回基地的污染净化费，日后双方将就费用分担问题进行协商。崔彰沅表示，政府将综合考虑驻韩美军基地的搬迁计划、各地方政府的地区开发计划、同美方的协商情况等因素，致力于尽早收回龙山基地全部地皮和其他驻韩美军基地。"
"'俄战略核潜艇一次发射四枚“布拉瓦”洲际弹道导弹', '原标题：俄罗斯战略核潜艇一次发射四枚“布拉瓦”洲际弹道导弹（观察者网讯）据俄罗斯卫星网12月12日报道，俄罗斯海军955A型核潜艇进行了四枚“布拉瓦” 洲际弹道导弹的发射，导弹从鄂霍次克海发射向阿尔汉格尔斯克的奇贾训练场。俄罗斯国防部的消息称，12日，太平洋舰队的955A型战略导弹核潜艇“弗拉基米尔•莫诺马赫”号进行了四枚“布拉瓦”弹道导弹的齐射，这是计划的作战训练活动的一部分。齐射的导弹是从鄂霍次克海的水下位置向阿尔汉格尔斯克州的奇贾训练场发射的。俄国防部长绍伊古在向总统普京汇报时表示，“弗拉基米尔·莫诺马赫”号核潜艇齐射的4枚洲际弹道导弹飞行超过5500公里。"
"'俄国防部：纳卡地区出现停火协议签订以来首次交火', '原标题：俄罗斯国防部：纳卡地区出现停火协议签订以来首次交火俄罗斯国防部当地时间12月12日发布声明称，在纳卡地区观测到停火协议签订以来首次交火。声明说，11日俄军维和人员在纳卡哈德鲁特地区发现一起违反停火协议的事件。俄军维和人员将继续通过部署在纳卡地区的23个观察哨对局势进行全天候监测。12日早些时候，亚美尼亚国防部宣称，阿塞拜疆军队在纳卡南部地区发动攻势，造成三名阿军人受伤。随后阿塞拜疆国防部予以否认，并指责亚方挑衅并造成一名阿军士兵受伤。据了解，目前哈德鲁特地区有两个村庄处于亚美尼亚控制之下，但村庄进出的道路由阿塞拜疆控制，亚美尼亚指责阿塞拜疆军队试图向这两个村庄发动进攻。阿塞拜疆总统阿利耶夫12日说，俄维和人员在纳卡执行维和任务，当地局势稳定，但他对当前发生的事件表示关注。今年9月27日，亚美尼亚和阿塞拜疆因纳卡问题爆发新一轮冲突。经过不断斡旋，俄罗斯总统普京、阿塞拜疆总统阿利耶夫、亚美尼亚总理帕希尼扬签署联合声明，宣布纳卡地区11月10日起完全停火。声明规定，阿塞拜疆和亚美尼亚军队将停留在各自阵地，俄维和人员将进驻纳卡监督停火。（原题为《俄罗斯国防部：纳卡地区出现停火协议签订以来首次交火》）"
