王环心,信仰,共产党
王环心,主要成就,早期江西省和永修县党的地方领导人之一
王环心,性别,男
王环心,出生地,永修县淳湖王村
快乐间谍,中文名,快乐间谍
快乐间谍,时间,2010年6月28日
快乐间谍,地区,美国
郑成金,中文名,郑成金
郑成金,时间,1909－1931
郑成金,籍贯,福建省龙岩县
郑成金,成就,追认郑成金为革命烈士
廊坊大捷,名称,廊坊大捷
廊坊大捷,地点,河北廊坊
廊坊大捷,参战方,八国联军，清军、义和团军队
廊坊大捷,结果,迫使八国联军退回天津租界
廊坊大捷,伤亡情况,八国联军死62人，伤228人
廊坊大捷,主要指挥官,董福祥、倪赞清，西摩尔
廊坊大捷,时间,1900年
禁航区,中文名,禁航区
禁航区,外文名,A no-fly zone
禁航区,解释,禁止任何航空器飞越的空域
禁航区,原因,保护重要国家设施
易观妹,中文名,易观妹
易观妹,牺牲时间,1933年
易观妹,参加革命时间,1930年
易观妹,职务,本县赤卫队战士
公路铁路两用装甲车,中文名,公路铁路两用装甲车
公路铁路两用装甲车,装甲,6 mm
公路铁路两用装甲车,重量,7.0 t
公路铁路两用装甲车,装甲类型,渗碳钢装甲
公路铁路两用装甲车,装甲结构,铆接
公路铁路两用装甲车,武器,乘员自带
公路铁路两用装甲车,乘员,6名
公路铁路两用装甲车,装备数量,1000辆
公路铁路两用装甲车,服役年代,1930-1945
洪学智,中文名,洪学智
洪学智,外文名,Hong xuezhi
洪学智,毕业院校,红军大学、南京军事学院、中国人民解放军高等军事学院
洪学智,职业,军人
洪学智,出生地,安徽省金寨县双河镇黄鹄村小河口（原属河南省商城县）
洪学智,代表作品,《抗美援朝战争回忆》
洪学智,军衔,上将（1955年）、上将（1988年）
洪学智,逝世日期,2006年11月20日22时10分
威廉·约瑟夫·弗朗茨·冯·勒布,中文名,威廉·约瑟夫·弗朗茨·冯·勒布
威廉·约瑟夫·弗朗茨·冯·勒布,出生日期,1876年9月5日
威廉·约瑟夫·弗朗茨·冯·勒布,国籍,德国
威廉·约瑟夫·弗朗茨·冯·勒布,逝世日期,1956年4月29日
威廉·约瑟夫·弗朗茨·冯·勒布,职业,军人
威廉·约瑟夫·弗朗茨·冯·勒布,军衔,陆军元帅
公路铁路两用装甲车,中文名,公路铁路两用装甲车
公路铁路两用装甲车,服役年代,1930-1945
公路铁路两用装甲车,重量,7.0 t
公路铁路两用装甲车,装甲,6 mm
公路铁路两用装甲车,装甲类型,渗碳钢装甲
公路铁路两用装甲车,装甲结构,铆接
公路铁路两用装甲车,武器,乘员自带
公路铁路两用装甲车,乘员,6名
第5舰队,中文名,第5舰队
公路铁路两用装甲车,装备数量,1000辆
第5舰队,时间,1943年
第5舰队,包括,基尔伯特战役、马绍尔战役等
威廉·约瑟夫·弗朗茨·冯·勒布,外文名,Wilhelm Ritter von Leeb
第5舰队,组建于,二战期间
陈南兆,中文名,陈南兆
陈南兆,出生日期,1914年
陈南兆,职业,1930年参加革命斗争，时任共青团龙岩县委宣传员。
陈南兆,逝世日期,1931年
韩连春,中文名,韩连春
韩连春,出生日期,1957年7月
韩连春,籍贯,河北丰南
韩连春,工作单位,唐山市工商银行
拐弯枪,中文名称,拐弯枪
拐弯枪,英文名称,Corner gun;
拐弯枪,研制时间,2003年
拐弯枪,定型时间,2009年5月
拐弯枪,服役时间,2015
六盘水夺矿门,中文名,六盘水夺矿门
六盘水夺矿门,时间,2002年12月18日
六盘水夺矿门,类型,经济纠纷案
绑腿,中文名,绑腿
绑腿,外文名,leggings
绑腿,作用,保护腿部，利于行军
绑腿,出现原因,以前打仗靠双腿行军较多
绑腿,别名,护腿
“奥斯普瑞斯”级扫雷舰,中文名,“奥斯普瑞斯”级扫雷舰
“奥斯普瑞斯”级扫雷舰,舰身长,188米
“奥斯普瑞斯”级扫雷舰,时速,10海里
“奥斯普瑞斯”级扫雷舰,吃水,900吨
“奥斯普瑞斯”级扫雷舰,中文名,“奥斯普瑞斯”级扫雷舰
“奥斯普瑞斯”级扫雷舰,舰身长,188米
“奥斯普瑞斯”级扫雷舰,时速,10海里
“奥斯普瑞斯”级扫雷舰,吃水,900吨
美国XM109狙击步枪,中文名,美国XM109狙击步枪
美国XM109狙击步枪,重量,20.9kg
美国XM109狙击步枪,螺旋膛线,1条导程558mm
美国XM109狙击步枪,操作,半自动
尹礼,本名,尹礼
尹礼,别名,卢儿、尹卢
尹礼,所处时代,三国
尹礼,官职,东莞太守
尹礼,逝世日期,222年
刘宏朱,中文名,刘宏朱
刘宏朱,逝世日期,1930年
刘宏朱,参军时间,1929年
刘宏朱,身份,革命群众
袁九鹏,中文名,袁九鹏
袁九鹏,别名,字肇南
袁九鹏,民族,汉族
袁九鹏,出生地,江西瑞金
袁九鹏,出生日期,1902年1月11日
袁九鹏,逝世日期,1996年11月28日
袁九鹏,职业,军事
袁九鹏,毕业院校,黄埔军校潮州分校
袁九鹏,信仰,三民主义
袁九鹏,主要成就,长沙会战
袁九鹏,国籍,中国
曾跃年,中文名,曾跃年
曾跃年,类别,人物
曾跃年,去世日期,1979年2月
曾跃年,入伍时间,1978年4月
警用防暴水炮车,书名,警用防暴水炮车
警用防暴水炮车,作者,中华人民共和国公安部
警用防暴水炮车,语种,简体中文
警用防暴水炮车,ISBN,155066217554
警用防暴水炮车,外文名,Anti-Riot Water Cannon Vehicle for Police
警用防暴水炮车,出版社,中国标准出版社
警用防暴水炮车,页数,5页
警用防暴水炮车,开本,16
警用防暴水炮车,品牌,北京劲松建达科技图书有限公司
湖川级鱼雷快艇,中文名,湖川级鱼雷快艇
湖川级鱼雷快艇,续航力,;900公里/30节
湖川级鱼雷快艇,航\u3000速,55节（水翼）
湖川级鱼雷快艇,尺\u3000度：,长21.8米，宽6.3米
警用防暴水炮车,出版日期,2007年4月1日
伊文战术,中文名,伊文战术
伊文战术,举例,rush、突破
伊文战术,属于,冷门战术
伊文战术,概述,利用“疯狂伊文”进行攻击的战术
湖川级鱼雷快艇,中文名,湖川级鱼雷快艇
湖川级鱼雷快艇,续航力,;900公里/30节
湖川级鱼雷快艇,尺\u3000度：,长21.8米，宽6.3米
湖川级鱼雷快艇,航\u3000速,55节（水翼）
尤塞夫·塞普·狄特利希,本名,尤塞夫·塞普·狄特利希
尤塞夫·塞普·狄特利希,出生时间,1892
尤塞夫·塞普·狄特利希,经历,参加第一次世界大战
尤塞夫·塞普·狄特利希,晚年定居,西德
尤塞夫·塞普·狄特利希,去世时间,1966
邱烈,中文名,邱烈
邱烈,国籍,中国
邱烈,出生日期,1889
伊德里斯一世,中文名,伊德里斯一世
伊德里斯一世,出生日期,1889年3月12日
伊德里斯一世,逝世日期,1983年5月25日
邱烈,逝世日期,1931
突击战,中文名,突击战
突击战,分类,军事攻击行动
突击战,目的,消灭敌人
T25 AT 坦克,生命值,840;HP
T25 AT 坦克,重量,;39.1吨
T25 AT 坦克,发动机功力,704
T25 AT 坦克,生命值,840;HP
T25 AT 坦克,重量,;39.1吨
T25 AT 坦克,发动机功力,704
T25 AT 坦克,价格,1327000银币
T25 AT 坦克,价格,1327000银币
叶成銮,中文名,叶成銮
叶成銮,出生日期,1900年
叶成銮,逝世日期,1933年
叶成銮,性别,男
杨进德,中文名,杨进德
杨进德,国籍,中国
杨进德,出生日期,1912
杨进德,民族,汉族
十大最具攻击性的武装直升机,书名,十大最具攻击性的武装直升机
十大最具攻击性的武装直升机,出版社,化学工业出版社
十大最具攻击性的武装直升机,页数,115页
十大最具攻击性的武装直升机,开本,24
十大最具攻击性的武装直升机,品牌,化学工业出版社
十大最具攻击性的武装直升机,出版日期,2013年3月1日
十大最具攻击性的武装直升机,语种,简体中文
十大最具攻击性的武装直升机,ISBN,9787122163110
十大最具攻击性的武装直升机,作者,白海军 等
十大最具攻击性的武装直升机,书名,十大最具攻击性的武装直升机
十大最具攻击性的武装直升机,出版社,化学工业出版社
十大最具攻击性的武装直升机,开本,24
十大最具攻击性的武装直升机,品牌,化学工业出版社
十大最具攻击性的武装直升机,作者,白海军 等
十大最具攻击性的武装直升机,出版日期,2013年3月1日
十大最具攻击性的武装直升机,语种,简体中文
十大最具攻击性的武装直升机,ISBN,9787122163110
十大最具攻击性的武装直升机,页数,115页
林志呈,中文名,林贵业
林志呈,国籍,中国
林志呈,出生日期,不详
林志呈,逝世日期,1945
曾宣华,中文名,曾宣华
曾宣华,逝世日期,1934年9月
曾宣华,生前职务,红军排长
曾宣华,参加革命时间,1932年
严家骧,中文名,严家骧
严家骧,出生日期,1927
严家骧,性别,男
严家骧,逝世日期,1951
周湘萍,中文名,周湘萍
周湘萍,国籍,中国
周湘萍,出生日期,1929年12月22日
周湘萍,性别,女
周湘萍,民族,汉
阵代高中,本名,相良宗介
阵代高中,出生时间,生日为12月24日
阵代高中,主要作品,《全金属狂潮》
张得功,本名,张得功
张得功,官位,武官官员
菲利普·谢尔盖耶维奇·奥克佳布里斯基,中文名,菲利普·谢尔盖耶维奇·奥克佳布里斯基
菲利普·谢尔盖耶维奇·奥克佳布里斯基,外文名,Филипп Сергеевич Октябрьский
菲利普·谢尔盖耶维奇·奥克佳布里斯基,国籍,苏联
菲利普·谢尔盖耶维奇·奥克佳布里斯基,出生地,卢克希诺村
菲利普·谢尔盖耶维奇·奥克佳布里斯基,逝世日期,1969
菲利普·谢尔盖耶维奇·奥克佳布里斯基,职业,黑海舰队司令兼防御地域司令
菲利普·谢尔盖耶维奇·奥克佳布里斯基,毕业院校,伏龙芝军事学院海军班
菲利普·谢尔盖耶维奇·奥克佳布里斯基,信仰,共产党
菲利普·谢尔盖耶维奇·奥克佳布里斯基,出生日期,1899
张得功,本名,张得功
张得功,官位,武官官员
刘惟金,本名,刘惟金
刘惟金,逝世日期,1934年
刘惟金,职业,军人
刘惟金,任免职务,土地委员
孙怀堂,中文名,孙怀堂
孙怀堂,国籍,中国
孙怀堂,民族,汉族
孙怀堂,政治面貌,中共党员
真 · 巨武器破坏者腰带,类型,重甲腰带
真 · 巨武器破坏者腰带,出售价格,6608
真 · 巨武器破坏者腰带,需要等级,57
真 · 巨武器破坏者腰带,耐久度,41
真 · 巨武器破坏者腰带,重量,1.5kg
真 · 巨武器破坏者腰带,附加属性,回避率+1%，物品栏负重上限+3kg
真 · 巨武器破坏者腰带,稀有度,稀有装备
105毫米8×8轮式自行突击炮,中文名,105毫米8×8轮式自行突击炮
105毫米8×8轮式自行突击炮,人数,4人
105毫米8×8轮式自行突击炮,射程,5000米
105毫米8×8轮式自行突击炮,负重量,20吨
“亲潮”级潜艇,中文名称,亲潮级潜艇
“亲潮”级潜艇,英文名称,Oyashio-class submarine
“亲潮”级潜艇,服役时间,1998年3月16日
“亲潮”级潜艇,研制时间,1993年-1994年
“亲潮”级潜艇,国家,日本
“亲潮”级潜艇,建造单位,三菱和川崎重工
“亲潮”级潜艇,艇型,常规潜艇
“亲潮”级潜艇,日文名称,おやしお型潜水舰
P-2V电子侦察机,中文名,P-2V电子侦察机
P-2V电子侦察机,国家,美国
P-2V电子侦察机,飞机类型,电子侦察机
克罗地亚RT-20型20毫米大口径狙击步枪,中文名,RT-20型大口径狙击步枪
克罗地亚RT-20型20毫米大口径狙击步枪,生产地,克罗地亚
克罗地亚RT-20型20毫米大口径狙击步枪,制造公司,RH-Alan公司
克罗地亚RT-20型20毫米大口径狙击步枪,全长,1330毫米
克罗地亚RT-20型20毫米大口径狙击步枪,口径,20毫米
克罗地亚RT-20型20毫米大口径狙击步枪,最大有效射程,"1,800米"
郑岩生,中文名,郑岩生
郑岩生,国籍,中国
赵跟常,中文名,赵跟常
郑岩生,出生日期,1911
赵跟常,国籍,中国
赵跟常,民族,;汉
赵跟常,出生地,陕西西安
赵跟常,职业,书法家
赵跟常,毕业院校,西安美术学院书法系
赵跟常,代表作品,太湖风光梅园风景三山雪景
P-2V电子侦察机,中文名,P-2V电子侦察机
P-2V电子侦察机,国家,美国
P-2V电子侦察机,飞机类型,电子侦察机
郑岩生,逝世日期,1934
对华军售禁令,中文名,对华军售禁令
对华军售禁令,时间,1989年6月26日～27日
对华军售禁令,属性,军事方面
对华军售禁令,类型,禁令
于金和,中文名,于金和
于金和,国籍,中国
于金和,民族,汉族
于金和,政治面貌,中共党员
银枪,中文名,银枪
银枪,类别,武器
银枪,人物,赵云（赵子龙）
银枪,枪法,拦、刺、挑、缠
陈亲民,中文名,陈亲民
陈亲民,国籍,中国
陈亲民,民族,汉族
陈亲民,出生地,四川南充
张早元,中文名,张早元
张早元,出生地,江西省余干县
张早元,逝世日期,1930年10月
张早元,出生日期,1905年
高培之,中文名,高培之
高培之,出生地,山东嘉祥县高庄村
高培之,出生日期,1912
高培之,逝世日期,1984
滇缅路战役,名称,滇缅路战役
滇缅路战役,地点,缅甸
滇缅路战役,参战方兵力,中国 10万
滇缅路战役,参战方,"中国,日本"
滇缅路战役,伤亡情况,6万
滇缅路战役,时间,1942年3至9月
滇缅路战役,主要指挥官,中国-罗卓英；日本-饭田祥二郎
温英茂,出生日期,1886年7月
温英茂,逝世日期,1934年年12月
传承：银湖水仙棒,中文名,传承：银湖水仙棒
传承：银湖水仙棒,物理技能,MP+10%;
传承：银湖水仙棒,魔法技能,MP-5%
传承：银湖水仙棒,冷却时间,+5%
虞丁华,中文名,虞丁华
虞丁华,职业,军人
虞丁华,曾任职务,连长
虞丁华,参加革命时间,1932年
美国柯尔特侦搜型左轮手枪,中文名,美国柯尔特侦搜型左轮手枪
美国柯尔特侦搜型左轮手枪,口径,9mm;
美国柯尔特侦搜型左轮手枪,全长,172mm
美国柯尔特侦搜型左轮手枪,重量,610g
黄鸿钩,中文名,黄鸿钩
黄鸿钩,出生日期,1929
黄鸿钩,逝世日期,1950
邱树昌,中文名,邱树昌
邱树昌,出生日期,1954年
邱树昌,逝世日期,1981年
制海权,中文名,制海权
制海权,外文名,command of the sea
制海权,分类,战略制海权、战役制海权等
制海权,定义,阻止敌方的海上交通运输
王真学,中文名,王真学
王真学,出生地,贵州省黔西县
王真学,逝世日期,984年4月28日
王真学,职业,部队指导员
王真学,主要成就,荣立三等功。
司文德,中文名,司文德
司文德,出生日期,1896年
司文德,逝世日期,1926年
司文德,出生地,汤阴县
来成流,中文名,来成流
来成流,民族,汉族
来成流,出生日期,1908
来成流,逝世日期,1933年
惠光前,中文名,惠光前
惠光前,别名,王甘前、林亦青、李新民、李健吾
惠光前,民族,汉族
惠光前,出生地,陕西甘泉
惠光前,出生日期,1920年
惠光前,逝世日期,1944年
惠光前,国籍,中华人民共和国
朝鲜民主主义人民共和国国防委员会委员长,中文名,朝鲜民主主义人民共和国国防委员会委员长
朝鲜民主主义人民共和国国防委员会委员长,含义,朝鲜国防委员会象征领袖
朝鲜民主主义人民共和国国防委员会委员长,历任,金日成（1972—1993）
朝鲜民主主义人民共和国国防委员会委员长,早期,朝鲜国家最高领导人的职务
伏龙泉战斗,中文名,伏龙泉战斗
伏龙泉战斗,;区域,南满解放区
伏龙泉战斗,时间,1946年（民国三十五年）11月
伏龙泉战斗,;地点,东北
徐适端,中文名,徐适端
徐适端,外文名,Xu Shiduan
徐适端,民族,汉族
徐适端,出生地,四川省邛崃县（现邛崃市）
徐适端,出生日期,1949年6月
徐适端,国籍,中华人民共和国
Me262喷气战斗机,中文名,Me262喷气战斗机
Me262喷气战斗机,外文名,MESSERSCHMITT Me262
Me262喷气战斗机,时间,1942年
Me262喷气战斗机,中文名,Me262喷气战斗机
Me262喷气战斗机,外文名,MESSERSCHMITT Me262
Me262喷气战斗机,时间,1942年
SPYDER防空导弹,中文名,PYDER防空导弹
SPYDER防空导弹,建造国家,以色列国防军
SPYDER防空导弹,作用,攻击固定翼飞机、直升机
SPYDER防空导弹,建造时间,1982年
枪管,中文名,枪管
枪管,分类,滑膛枪，线膛枪
枪管,类别,枪械部件
枪管,位置,两个瞄准器之间
TRMS,中文名,TRMS
TRMS,全称,True Root Mean Square
TRMS,性质,TRMS是一种战术中继反射系统
TRMS,含义,真正有效值
王木石,中文名,王木石
王木石,入伍时间,1949年5月
王木石,参加战役,抗美援朝
海军联合作战战术系统,中文名,海军联合作战战术系统
海军联合作战战术系统,主要作用,海军作战指挥
海军联合作战战术系统,类别,指挥自动化与电子战装备
海军联合作战战术系统,国别,美国\u3000
彭存龙,中文名,彭存龙
彭存龙,出生日期,1910年
彭存龙,逝世日期,1937年
第一次托伦和约,中文名,第一次托伦和约
第一次托伦和约,第一条,简介
第一次托伦和约,第二条,条约内容
第一次托伦和约,参与国家,结束波兰王国、立陶宛大公国
第一次托伦和约,第三条,后果
格里维斯级驱逐舰,中文名称,格里维斯级驱逐舰
格里维斯级驱逐舰,国家,美国
格里维斯级驱逐舰,建造数量,66
邓述明,中文名,这邓述明
邓述明,国籍,中国
邓述明,民族,汉族
防区外发射空对地攻击武器,中文名,防区外发射空对地攻击武器
防区外发射空对地攻击武器,外文名,stand-off air-t0-surface weapon
防区外发射空对地攻击武器,类型,武器
防区外发射空对地攻击武器,领域,军事
瞿宗仔,中文名,瞿宗仔
瞿宗仔,出生日期,1911年4月
瞿宗仔,逝世日期,1936年4月
瞿宗仔,性别,男
瞿宗仔,籍贯,福建省周周宁县咸村镇仙岭尾村
伊朗海军,中文名,伊朗海军
伊朗海军,国家,伊朗
伊朗海军,领域,军事
伊朗海军,地区,中东
曹无伤,中文名,曹无伤
曹无伤,别名,曹毋伤
曹无伤,出生地,不详
曹无伤,出生日期,不详
曹无伤,逝世日期,公元前206年
曹无伤,职业,汉代将领
曹无伤,主要成就,在破秦时随刘邦征战
曹无伤,国籍,中国（西汉）
郑恩喜,中文名,郑恩喜
郑恩喜,出生日期,1929年
郑恩喜,出生地,天津市
郑应舟,中文名,郑应舟
郑应舟,籍贯,福建省古田县
郑应舟,性别,男
筑后级护卫舰,中文名称,筑后级护卫舰
筑后级护卫舰,前型/级,五十铃级护卫舰
筑后级护卫舰,次型/级,石狩级护卫舰
筑后级护卫舰,服役时间,1970 年至 1976 年
筑后级护卫舰,国家,日本
筑后级护卫舰,类别,导弹护卫舰
筑后级护卫舰,用户,日本海上自卫队
郑应舟,逝世日期,1947年
二战德军装甲掷弹兵,外文名,Armoured Panzergrenadiers company
二战德军装甲掷弹兵,原文作者,nikolas.lloyd
二战德军装甲掷弹兵,翻译编辑,;lzx0503
二战德军装甲掷弹兵,别称,装甲掷弹兵连
二战德军装甲掷弹兵,所属国家,德国
二战德军装甲掷弹兵,中文名,二战德军装甲掷弹兵
李铸灵,中文名,李铸灵
李铸灵,出生日期,1914年
李铸灵,出生地,广东从化
李铸灵,职业,台湾国民革命军陆军第六军中将军长
刘放吾,中文名,刘放吾
刘放吾,别名,不羁
刘放吾,出生日期,1899年5月26日
刘放吾,逝世日期,1994年6月29日
刘放吾,职业,军人
刘放吾,性别,男
刘放吾,民族,汉
恒定后坐,中文名,恒定后坐
恒定后坐,概述,把枪机的后坐行程加到特别的长
恒定后坐,时间,二战期间
恒定后坐,发明国家,德国
HTE/H-23直升机,中文名,HTE/H-23直升机
HTE/H-23直升机,国家,美国
阮隅二,中文名,阮隅二
阮隅二,国籍,中国
阮隅二,出生日期,1909
阮隅二,逝世日期,1934
阮隅二,民族,汉族
陈宜福,中文名,陈宜福
陈宜福,出生地,福建省平潭县潭城镇大路顶
陈宜福,出生日期,1916
陈宜福,逝世日期,1948
许辉星,中文名,许辉星
许辉星,出生地,福建省诏安县西潭乡新春村人
许辉星,逝世日期,1937
吉林督军公署,中文名,吉林督军公署
许辉星,出生日期,1909
吉林督军公署,处,参谋、副官、秘书、电务
吉林督军公署,科,军务、军法、军需、军医
吉林督军公署,成立时间,1916年6月6日
HTE/H-23直升机,中文名,HTE/H-23直升机
HTE/H-23直升机,国家,美国
焦景文,中文名,焦景文
焦景文,国籍,中国
焦景文,出生地,河北省武安县
焦景文,出生日期,1926年4月
焦景文,职业,飞行员
焦景文,主要成就,空军二级英雄
焦景文,民族,汉族
周献瑞,中文名,周献瑞
周献瑞,出生地,厦门曾厝垵
周献瑞,逝世日期,1964
周献瑞,信仰,中国同盟会
周献瑞,出生日期,1887
广安号浅水炮艇,中文名,广安号浅水炮艇
广安号浅水炮艇,排水量,150吨
广安号浅水炮艇,马力,100匹
广安号浅水炮艇,航速,"6节,"
广安号浅水炮艇,中文名,广安号浅水炮艇
广安号浅水炮艇,排水量,150吨
广安号浅水炮艇,马力,100匹
广安号浅水炮艇,航速,"6节,"
92式重机枪,中文名,92式重机枪
92式重机枪,外文名,九二式重機関銃、92 Heavy Machine Gun
92式重机枪,类型,重武器
92式重机枪,生产国,日本
92式重机枪,口径,7.7MM
蔡其洪,中文名,蔡其洪
蔡其洪,国籍,中国
蔡其洪,出生地,广东省五华县
蔡其洪,出生日期,1957年
蔡其洪,逝世日期,1979年02月17日
蔡其洪,性别,男
蔡其洪,民族,汉族
蔡其洪,职业,军人
吉贝尔施塔特空军卫生学校,创办时间,1968年
吉贝尔施塔特空军卫生学校,类别,卫生学校
吉贝尔施塔特空军卫生学校,中文名,吉贝尔施塔特空军卫生学校
龚志祥,国籍,中国
龚志祥,出生地,朝阳乡自卫村
吉贝尔施塔特空军卫生学校,所属地区,吉贝尔施塔特
龚志祥,中文名,龚志祥
龚志祥,逝世日期,;1951年11月
龚志祥,职业,战士
希腊火,中文名,希腊火
龚志祥,出生日期,1931
希腊火,外文名,Υγρό Πυρ Greek fire
龚志祥,性\u3000\u3000别,男
GIAT集团,公司名称,GIAT集团
GIAT集团,总部地点,法国
GIAT集团,成立时间,1690年
GIAT集团,经营范围,军火制造
岳振华,中文名,岳振华
岳振华,国籍,中国
岳振华,出生日期,1925年5月
岳振华,民族,汉族
岳振华,逝世日期,2013年10月31日
岳振华,职业,军人
岳振华,主要成就,空军战斗英雄
岳振华,出生地,河北省望都县
张金俤,中文名,张金俤
张金俤,出生地,福建省长乐县
张金俤,逝世日期,1967
张金俤,出生日期,1946
姜克芹,中文名,姜克芹
姜克芹,出生日期,1921年
姜克芹,逝世日期,1948年
姜克芹,政治面貌,中共党员
中国人民解放军第52军,中文名,中国人民解放军第52军
中国人民解放军第52军,部队前身,国民党军第1兵团一部改编的解放军第1兵团
中国人民解放军第52军,首任军长,王劲修
中国人民解放军第52军,首任政委,杨树根
中国人民解放军第52军,撤编时间,1951年9月2日
中国人民解放军第52军,列编时间,1949年11月
巴克纳,中文名,小西蒙·玻利瓦尔·巴克纳
巴克纳,外文名,"Buckner,Smion Bolivar Jr."
巴克纳,逝世日期,1945年（乙酉年）6月18日
巴克纳,父亲,老西蒙·玻利瓦尔·巴克纳
巴克纳,母亲,黛莉雅·克莱本
巴克纳,职业,军人
祝榆生,中文名,祝榆生
祝榆生,外文名,yusheng;zhu
祝榆生,别名,不明
祝榆生,民族,汉
祝榆生,出生地,重庆
祝榆生,出生日期,1918年
祝榆生,逝世日期,2014年10月23日
祝榆生,职业,军工科研
祝榆生,毕业院校,延安抗大
祝榆生,代表作品,中国第三代主战坦克研发
全沾蓉,中文名,全沾蓉
全沾蓉,出生日期,1985年7月18日
全沾蓉,逝世日期,2013年3月20日
全沾蓉,职业,消防员
祝榆生,国籍,中国
巴克纳,中文名,小西蒙·玻利瓦尔·巴克纳
巴克纳,逝世日期,1945年（乙酉年）6月18日
巴克纳,职业,军人
巴克纳,外文名,"Buckner,Smion Bolivar Jr."
巴克纳,父亲,老西蒙·玻利瓦尔·巴克纳
战略导弹,中文名,战略导弹
战略导弹,外文名,strategic missile
战略导弹,射程,1000公里以上
斯德哥尔摩血案,中文名,斯德哥尔摩血案
斯德哥尔摩血案,瑞典文,Stockholms blodbad
斯德哥尔摩血案,丹麦文,Det Stockholmske Blodbad
斯德哥尔摩血案,时间,1520年11月7日至10日
方登渊,国籍,中国
巴克纳,母亲,黛莉雅·克莱本
方登渊,民族,汉
方登渊,性别,男
方登渊,中文名,方登渊
“酒钢号”豪华游艇,中文名,“酒钢号”豪华游艇
“酒钢号”豪华游艇,总长,32.9米
“酒钢号”豪华游艇,吃水,0.95米
“酒钢号”豪华游艇,船宽,7.5米
钟运锡,中文名,钟运锡
钟运锡,逝世日期,1934年
钟运锡,参加革命时间,1932年
钟运锡,生前职位,电话队通信员
唐群英,中文名,唐群英
唐群英,外文名,Tang Qunying
唐群英,出生日期,1871年12月8日
唐群英,逝世日期,1937年4月25日
唐群英,职业,女权活动家、民主革命家、教育家、诗人、报人
唐群英,年代,清末民初
唐群英,别名,字希陶，号恭懿
唐群英,荣誉,“中华百年八大女杰”之一
TBF“复仇者”鱼雷攻击机,中文名,TBF“复仇者”鱼雷攻击机
TBF“复仇者”鱼雷攻击机,生产商,格鲁曼公司
TBF“复仇者”鱼雷攻击机,特点,更有效、更大航程
TBF“复仇者”鱼雷攻击机,时间,1942年
康恩贤,中文名,康恩贤
康恩贤,逝世日期,1935年
康恩贤,参加革命时间,1932年
康恩贤,职务,红军班长
前苏联AKSU-74式5.45MM冲锋枪,中文名,前苏联AKSU-74式5.45MM冲锋枪
前苏联AKSU-74式5.45MM冲锋枪,所属,前苏联
前苏联AKSU-74式5.45MM冲锋枪,外文名,5.45mmПистолет-п улемётАКСУ-74
前苏联AKSU-74式5.45MM冲锋枪,用途,杀伤250m内有生目标
前苏联AKSU-74式5.45MM冲锋枪,中文名,前苏联AKSU-74式5.45MM冲锋枪
前苏联AKSU-74式5.45MM冲锋枪,外文名,5.45mmПистолет-п улемётАКСУ-74
前苏联AKSU-74式5.45MM冲锋枪,用途,杀伤250m内有生目标
前苏联AKSU-74式5.45MM冲锋枪,所属,前苏联
姚赛夫,中文名,姚赛夫
姚赛夫,职业,军人
姚赛夫,职务,装甲兵后勤部技术处处长、司令部副参谋长
姚赛夫,出生地,宋村镇姚山头村
姚赛夫,出生日期,1926年
禤超良,国籍,中国
禤超良,职业,53562部队战士
禤超良,中文名,禤超良
禤超良,主要成就,荣立一等功
惠泽仁,本名,惠泽仁
禤超良,逝世日期,1979年3月
惠泽仁,出生地,陕西安定
惠泽仁,出生时间,：1910年
惠泽仁,去世时间,1933年12月02日
禤超良,入伍时间,1976年12月
惠泽仁,民族,汉族
李及兰,中文名,李及兰
李及兰,国籍,中国
李及兰,民族,汉族
李及兰,出生地,广东阳山县
李及兰,逝世日期,1957年
李及兰,职业,军人
李及兰,出生日期,1904年
T34卡利欧波多管火箭炮,中文名,T34卡利欧波多管火箭炮
T34卡利欧波多管火箭炮,外文名,Rocket Launcher T34 Calliope
T34卡利欧波多管火箭炮,原产国,;美国
T34卡利欧波多管火箭炮,研发日期,;1943年
冀鲁豫1943年秋季“扫荡”作战,中文名,冀鲁豫1943年秋季“扫荡”作战
冀鲁豫1943年秋季“扫荡”作战,时间,1943年9月
冀鲁豫1943年秋季“扫荡”作战,地点,冀鲁豫区
冀鲁豫1943年秋季“扫荡”作战,战果,敌日军1万余人
T34卡利欧波多管火箭炮,中文名,T34卡利欧波多管火箭炮
T34卡利欧波多管火箭炮,外文名,Rocket Launcher T34 Calliope
T34卡利欧波多管火箭炮,原产国,;美国
T34卡利欧波多管火箭炮,研发日期,;1943年
SA-3158型“美洲鸵”直升机,中文名,SA-315B型“美洲鸵”直升机
SA-3158型“美洲鸵”直升机,又名,SA 315羊驼式(Lame）
SA-3158型“美洲鸵”直升机,国别,法国
SA-3158型“美洲鸵”直升机,首航时间,1969年3月17日
雅典王子号轻型航母,中文名,雅典王子号轻型航母
雅典王子号轻型航母,军种分类,海军
雅典王子号轻型航母,所属国家,英国
雅典王子号轻型航母,武器分类,航空母舰
郑细弟,中文名,郑细弟
郑细弟,国籍,中国
郑细弟,出生日期,1910
郑细弟,逝世日期,1934
蒙古十字军,中文名,蒙古十字军
蒙古十字军,别名,东方的十字军。
RPG29,中文名称,RPG-29火箭筒
RPG29,英文名称,RPG-29
RPG29,国家,前苏联
RPG29,全重,18.8 kg
RPG29,全长,1.85 m
