曹祥欣,出生地,西陂乡
刘凯平,出生日期,1890县
刘凯平,毕业院校,私塾年
刘凯平,出生日期,1921年
韩秉成,出生日期,1958.
韩秉成,国籍,中国
韩秉成,出生日期,1958年12月
韩秉成,出生地,陕西周原
韩秉成,毕业院校,国防大学
瞿锦明,出生日期,1928泾镇
尹斗光烈士,出生日期,1928
税务员,出生日期,1916
税务员,出生地,新义乡广祥村人
淮海,出生日期,1911
淮海,出生地,福建省上杭县南阳乡人
淮海,国籍,中国共产党步
伊淑英。淑英,出生日期,1925
伊淑英。淑英,民族,汉族
伊淑英。淑英,出生地,蒙阴
伊淑英。淑英,出生日期,1941年
伊淑英。淑英,国籍,中国共产党
空降任务,主演,Christopher··弗里斯
吐甫哈力,出生日期,1931
吐甫哈力,祖籍,新疆维吾尔
河北地道战,毕业院校,保定
晦。,出生日期,1904
晦。,出生日期,1927
晦。,国籍,中国共产党
闫保航,民族,汉族
王秋顺,出生日期,1906
王秋顺,出生地,西陂乡条围村
冯庆忠,民族,汉族
冯庆忠,出生日期,1969年4月
冯庆忠,国籍,中国
朱德创办南昌军官教育十二军经理部,出生地,云南省宾川县
朱德创办南昌军官教育十二军经理部,国籍,中国共产党察
朱德创办南昌军官教育十二军经理部,出生地,中国人民政治2
琼斯顿科克,号,舰
军台,朝代,清代
章,出生日期,1918
章,出生地,福建省福鼎县点头乡大坪村
赫巨祥,出生地,陕西子长桥年
赫巨祥,出生日期,1960年5月日那曲
华东军区人。基地,国籍,中国
华东军区人。基地,国籍,中国
华东军区人。基地,出生地,山东临沂1月23
华东军区人。基地,主演,袁仲贤
华东军区人。基地,主演,张凯
向希平,出生日期,1903
向希平,出生日期,1903
向希平,出生地,四川巴县
向希平,国籍,中国共产党
林依堂,出生日期,1916
林依堂,出生地,福建省闽侯
侯兆生,出生日期,1964年11月
侯兆生,毕业院校,中央党校
杨庆田,成立日期,1895蕉城区
杨庆田,出生日期,1964年
威胁,出生日期,1861
威胁,国籍,美国6日
威胁,首都,华盛顿
史书翰,出生日期,1909
史书翰,民族,汉族
史书翰,出生地,山西省城关镇
史书翰,作曲,高小
吴淞,出生日期,1921
曲书胜,出生日期,1914年
梁歧虎,出生地,四川省4
八月,出生日期,1877
八月,字,子
八月,出生日期,1877年月日
八月,出生地,辽宁省开原县
刘义,出生日期,1917年4年4月
中央,国籍,中国共产党
尼古拉斯·约瑟夫·库诺,出生日期,1725
杨文如,出生地,河北省承德县8月
文连洲,出生日期,1922
程万谋,出生日期,1959年月生
程万谋,民族,汉族
程万谋,出生地,湖南宁乡县
李慧娘,朝代,南宋
中村氏,朝代,安土桃山时代
工部乾福建。。,出生地,满洲镶白旗
常赉,朝代,清朝
工部乾福建。。,制片人,文
工部乾福建。。,作曲,肇庆
黄才,出生日期,1927
把,出生地,白俄罗斯·舒托夫
舒宗荣,出生日期,19499月
郭翼堂,出生日期,1900
郭翼堂,出生地,四川省万
陈洪,出生日期,1926
陈洪,出生地,北京昌平区年
陈洪,国籍,中国共产党年干事
陈洪,国籍,中国共产党昇
厦门厦工机械股份有限公司,简称,厦工
谢马椿,出生日期,1901
谢马椿,出生地,福建省宁德县1月
艾维仁,出生日期,19327
艾维仁,民族,汉族
艾维仁,出生地,辽宁海城年
艾维仁,国籍,中国共产党
金世柏,出生日期,1907
金世柏,出生地,湖北省黄安
金世柏,国籍,中国
金世柏,国籍,中国共产党
金世柏,出生地,中国人民政治
雷奶鼎,出生日期,1902
雷奶鼎,民族,畲族
雷奶鼎,出生地,福建省宁德县年
江竹筠,出生日期,19151月
江竹筠,国籍,中国共产党
江竹筠,主演,游击队
温,作者,任战士
吾马尔汗夫,出生地,新疆维吾尔
顾济潮,出生日期,1900
顾济潮,毕业院校,黄埔军校
张玘使,字,伯
张玘使,出生地,河南阳
张玘使,朝代,南宋宿
唐贞观,朝代,唐朝
张星江,出生日期,1907唐河县毕店乡人
张星江,国籍,中国
高欢,朝代,西魏
高欢,朝代,东魏
高欢泰,朝代,西魏
高欢泰,朝代,西魏
高欢泰,朝代,东魏
高欢泰,朝代,西魏
宇文渡河北逃,出生地,西
宇文渡河北逃,祖籍,渭南
宇文渡河北逃,朝代,西魏高欢
宇文泰。,朝代,西魏
国民革命军第五路军,丈夫,李宗仁
陈贼,出生日期,1907年
韦云淞司令。。,出生日期,1891
韦云淞司令。。,字,世栋
韦云淞司令。。,号,云淞
韦云淞司令。。,主演,松山镇儒陆军讲武堂
袁上潘,出生日期,1933年
榜,字,隐之
榜,号,八桂
榜,作者,子
孙传家,出生日期,1912
北条氏峠根小屋甲郡,朝代,战国时期
甲阳军鉴,朝代,北条氏
甲阳军鉴,父亲,北条氏町
北条氏峠根小屋甲郡,朝代,北条氏现
张先攸,出生日期,1913
吴成彬,身高,19293月
王万龄2排长。团长。旅长。,出生日期,1900
王万龄2排长。团长。旅长。,出生地,云南腾冲
王万龄2排长。团长。旅长。,毕业院校,黄埔军校
彭德怀长征,出生日期,1898年10月24日11月
彭德怀长征,号,石穿湘潭县
定襄县,出生日期,1922崔庄人
刘易斯。,主演,塞缪尔
吴维井生。中国共产党党员。,出生日期,1906
吴维井生。中国共产党党员。,出生地,湖北黄安
军长征。,出生地,安徽英山
郑梧卿宗师。,出生日期,1895
郑梧卿宗师。,民族,汉族
廖禄佑师,出生日期,1927年9月
廖禄佑师,出生地,福建省安溪县
廖禄佑师,国籍,中国年
桂全智（。,出生日期,1943-
桂全智（。,出生地,四川省重庆市
桂全智（。,出生地,江北县人
尤康联邦的Ⅷ型。尤,主演,吉恩
范乐春,出生日期,1903
林炮,出生地,福建省莆田县渠桥8
吴邦昌科,毕业院校,日本陆军士官学校
吴邦昌科,出生日期,1927年10月
林光对。抗美援朝战士。,出生日期,1931霞浦县
蔡水,出生日期,1911
蔡水,出生地,福建省同安县
高兴康,出生日期,1929年
高兴康,出生地,福建省平潭县桔树村人年10月日
埃塞俄比亚。,出生日期,1925年
埃塞俄比亚。,出生日期,1926年
罗当城,出生日期,1892
罗当城,出生地,福建省福鼎县沙埕乡黄岐村人
杨廷英,出生日期,1904
杨廷英,毕业院校,南京中央军校
杨廷英,毕业院校,黄埔军校第六期
宋英三,出版社,山东人民出版社
宋英三,出生地,山东省
宋英三,主演,尤锡纪亨
陈仁秀,出生日期,1908
陈仁秀,出生地,福建省龙岩县镇坑村人
拓跋晃房,出生地,代郡平城和平
吕顺富,民族,汉族
孙顺俤,出生日期,1903年
孙顺俤,出生地,福建省连江县
孙顺俤,出生日期,1935年
孙顺俤,出生地,厦
穆荣清,出生日期,1921
穆荣清,出生地,福建省建瓯县
王玉衡,出生日期,1924南阳县年年
陈炯明,出生日期,1904年11月285
陈炯明,字,光亭
陈炯明,民族,汉族
陈炯明,出生地,陕西米脂
陈炯明,毕业院校,黄埔军校陆军军官学校
沃尔特·温克将军-,出生日期,1900年月18日5
郭仁生,出生日期,1905
郭仁生,出生地,福建省龙岩县
叶传斌,出生日期,1907
叶传斌,出生地,福建省寿宁县大安乡官田年10月
寺,国籍,中国共产党
寺,上映时间,1944
侯洛生,民族,汉族
侯洛生,出生日期,1946
侯洛生,出生地,河南洛阳
文锡响下人。革命烈士,歌手,凤凰
邹玉金,出生日期,1904年
邹玉金,出生地,福建省泰宁县大田乡金坑村人
邹玉金,出生地,大田
木征,朝代,北宋
叶林农。,出生日期,1905年
为止沸止沸乱。,朝代,北齐
卢丰年 ,出生地,河北滑县
覃凤宽,出生地,广西来宾
覃凤宽,出生日期,1979年
偃师子明,出生日期,1904
偃师子明,出生地,偃师市佛光
蔡均田,出生地,四川梓潼县金龙乡人
李华。,出生日期,1981
李华。,出生地,广西
李华。,毕业院校,清华大学美术学院
山内一丰助。永禄。城城,出生日期,1545
山内一丰助。永禄。城城,朝代,日本年
山内一丰助。永禄。城城,编剧,山冈景
山内一丰助。永禄。城城,出生地,近江
山内一丰助。永禄。城城,出生日期,1573
山内一丰助。永禄。城城,出生地,近江
八之。五年,朝代,西晋
八之。五年,朝代,西晋
永嘉之乱渊事,朝代,西晋渊邺
永嘉之乱,朝代,西晋
永嘉之乱,朝代,东晋
邱隆海,出生地,福建省龙岩县
萧孝泽,出生日期,1912
萧孝泽,字,海梁
罗江泰,出生日期,1763
罗江泰,字,静波
任护,出生地,山口县年5月
任护,毕业院校,日本陆军士官学校
任护,出生日期,1941年3月年
巨马水之战,朝代,东汉
巨马水之战,父亲,袁绍
徐凤章,出生地,永安乡
徐凤章,出生日期,1926
日寇嚣张气焰,出生日期,1902
日寇嚣张气焰,字,拨
日寇嚣张气焰,民族,汉族
日寇嚣张气焰,毕业院校,黄埔军校
吕 战士。,出生日期,1922年年
韦朝,出生日期,1979年3月
吴桂先,出生日期,1923
吴桂先,主演,汤
浙江大学,国籍,中国
信息战,上映时间,1991
熊渠胄,母亲,卫五
熊渠胄,母亲,卫
贺盛桂,出生日期,1915
贺盛桂,出生地,江西省永新县乡枧口村人年10月日
贺盛桂,出生地,江西省永新县
贺盛桂,国籍,中国共产党
陈汉庆,毕业院校,华文学校
张清治,字,贯澄
张清治,出生日期,1912
张清治,毕业院校,东吴大学
戴金瑞,出生日期,1906
戴金瑞,出生地,福建省龙岩县
戴金瑞,出生地,龙门镇湖坑村人
钱永培,民族,汉族
邓含光,出生地,陕西咸阳
陈正人思义。,出生日期,1907
陈正人思义。,出生地,江西遂川年4月
商良玉,出生地,安徽省燕山村
卫汝成,出生地,安徽合肥
卫汝成,作者,卫汝贵
辽军,出生地,山东省庆云县
直,主演,侯
红四方面军长征,出生日期,1913罗山县
红四方面军长征,国籍,中国共产党
龙云骧,字,仲夔
龙云骧,出生地,四川省荣县军事政治学校
查国桢,出生日期,1905
查国桢,出生地,湖北省蕲春
查国桢,国籍,中国共产党
吴高财,出生日期,1912
吴高财,出生地,福建省龙岩县
上校,出生地,安徽省金寨县
上校,国籍,中国共产党
王宜仟,出生地,福建省安溪县
王宜仟,出生日期,1948年
胡石生,出生日期,1894
胡石生,出生地,福建省寿宁县大安乡
圣安娜奇迹,导演,斯派克·李
圣安娜奇迹,主演,德里克
圣安娜奇迹,主演,迈克尔·伊·托罗
圣安娜奇迹,主演,罗伯特·约翰·伯克·麦克布莱德
赖正仪,出生日期,1901
赖正仪,出生地,福建省清流县年
倪友康,出生日期,1929年
苏新源,出生地,山东省莱阳市
尼古拉·米哈伊洛维奇·斯,出生日期,1945.
尼古拉·米哈伊洛维奇·斯,身高,1945
尼古拉·米哈伊洛维奇·斯,出生日期,1981
康定级护卫舰级舰造价康定号,出生日期,1996
康定级护卫舰级舰造价康定号,出生日期,1996
康定级护卫舰级舰造价康定号,出生日期,1997
康定级护卫舰级舰造价康定号,出生日期,1997
黄守琳,出生日期,1927
黄守琳,出生地,海南省文昌市东郊镇
黄守琳,国籍,中国共产党
孙光基,出生地,安徽省
莫天祐,出生地,兴化
莫天祐,国籍,元末明初
林守玉高小。,出生日期,1904
林守玉高小。,出生地,福建省永定县高陂乡人
林守玉高小。,出生日期,1929
林守玉高小。,国籍,中国共产党
郑寿章,出生日期,1909年
任,出生日期,1897
任,字,树美江山
赵兴发,民族,汉族
德军豹式坦克1945文·,出版社,重庆出版社
罗天 风云,民族,汉族
罗天 风云,出生日期,1921年3月
罗天 风云,出版社,中国工人出版社
魏连珂续学南平剑津高中。此时,出生日期,1924
魏连珂续学南平剑津高中。此时,丈夫,连
侯静波游击队,出生日期,1921
胡丰俊,出生日期,1857.42
胡丰俊,出生地,江苏省启东市7月
杨勋贵,出生日期,1958
杨勋贵,出生地,江西省靖安县2月
赖光父。仲。,国籍,日本源基年
高明仲,出生地,告密
近卫坦克第五集团军,成立日期,1942年2月日
流氓加骗子,国籍,美国
流氓加骗子,导演,温菲尔德
武亭川之战,朝代,唐朝
胡定嶷,出生日期,1916
胡定嶷,出生地,河南省沁阳
胡定嶷,国籍,中国共产党
詹华场。,出生日期,1927
詹华场。,出生地,大田
刃治委员,出生日期,1936年
刃治委员,国籍,中国共产党年
龙岩,出生地,福建省龙岩县
龙岩,国籍,中国
威震四方,朝代,明朝
金一南冲突与处理。,出生日期,1952
金一南冲突与处理。,国籍,中国共产党
黎桂城,出生日期,1980年8月
乔治·华盛顿级战略核潜艇,作者,乔治·
乔治·华盛顿级战略核潜艇,作者,乔治·
陈鼎勋,出生日期,1893简阳
陈鼎勋,毕业院校,保定军校第二期
t防火服,成立日期,20148月28
德国国防军,成立日期,1942年年
德国国防军,出生日期,1943年3月
德国国防军,出生日期,4
李流吕,出生日期,1907
李流吕,出生地,福建省福鼎县贯岭
马惇信,民族,回族
马惇信,毕业院校,陆军大学
胡红贵,出生日期,1948
刘义宣,出生日期,427
刘义宣,出生地,竟陵郡竟陵县
刘义宣,主演,臧
廖源芳,字,萱城
廖源芳,出生地,广西
雅克-7列战斗机,导演,雅克福列
周朝旺,出生日期,1913
周朝旺,出生地,福建省松溪
新疆,出生日期,1915
新疆,出生地,河北
新疆,国籍,中国共产党
新疆,国籍,中国年3月
卢,出生地,河南濮阳南乐
吴御邦,出生日期,1913
吴御邦,出生地,福建省福鼎县管阳乡西阳村人
张泽棚,出生日期,1931年
司徒福,毕业院校,。
哈军工,出生日期,1942.
全国,民族,汉族
全国,出生地,江苏淮安8月
王生财,出生日期,1904
苏区军民,出生日期,1930年
苏区军民,主演,段德昌
韦显恒,出生地,广西都安县
韦显恒,出生日期,19793
李兰,出生地,海门
李兰,国籍,中国共产党
邱增峰,出生日期,1903
邱增峰,出生地,福建省龙岩县
熊耀山。,出生日期,1891
熊耀山。,出生地,福建省湖年
卜己帅,朝代,东汉末年
羯陵伽之战陵伽,作曲,阿育王
贾中良,出生地,四川叙永县古宋区共和公社
中央电视台·军事·农业频道。军事·农业频道,简称,央视
中央电视台·军事·农业频道。军事·农业频道,上映时间,1994
中央电视台军事,上映时间,2019年
黄成福,出生地,广西灵山县
他包围。,民族,汉族
他包围。,出生地,湖北阳新人
罗冠国革命烈士。,上映时间,1903
他包围。,出生地,中国国民党
刘牙牙防秋兵牙侯战事,出生日期,728
刘牙牙防秋兵牙侯战事,出生地,瀛州乐寿
邢君牙希逸,朝代,唐朝侯君
刘牙牙防秋兵牙侯战事,父亲,唐代宗
刘牙牙防秋兵牙侯战事,朝代,唐朝晟
颗,上映时间,1960年
海军卫星。可行,上映时间,1967年
"战士。
",出生日期,1926
"战士。
",出生地,桐庐县钟山吴宅村人
段金娃,出生日期,1908
段金娃,出生地,陕西户县
段金娃,出生日期,1927年5月
时,作者,精锐
董卓,朝代,明朝统军卫军
樊庆丰,出生日期,1906富乡人
侯秋来。,出生地,山西省平定县石门口乡乱流村人
侯秋来。,出生地,山西省
范振祥,出生日期,1948年
何福进福。知擢升,朝代,后周
何福进福。知擢升,朝代,后周
何福进福。知擢升,主演,何
陈大木,出生日期,1910
陈大木,出生地,福建省福鼎县秦屿乡太姥
阮汉清,出生日期,1913
阮汉清,出生地,湖北省通山
阮汉清,国籍,中国
阮汉清,国籍,中国共产党
廖顺庆,出生日期,1901
廖顺庆,出生地,福建省建宁县溪源乡鲇坑村人
丛蓉滋,出生日期,1910
丛蓉滋,出生地,山东省文登市文城镇北宫村人
邓光林,出生日期,1908
邓光林,出生地,福建省龙岩县乡卓然村人
李容祥战士,出生地,广西北流县
李容祥战士,出生日期,1979年
郑连深,出生日期,1903
郑连深,出生地,福建省龙岩县
论钦陵。,民族,藏族
论陵,父亲,薛仁贵陵
李景夏宗景,出生日期,1811年
李景夏宗景,号,砚村
李景夏宗景,出生地,全州
李景夏宗景,朝代,朝鲜王朝
李景夏宗景,导演,朝鲜翼
李景夏宗景,朝代,大韩帝国
李景夏宗景,父亲,李范
张进法,主演,浦
柯尔特,创始人,萨缪
柯尔,主演,萨缪
朱也赤篇章。,出生日期,1899
朱也赤篇章。,出生日期,1899学校
朱也赤篇章。,国籍,中国
张存才。战士。,出生日期,1907
张存才。战士。,出生地,福建省沙县城关11月
姚献阳,出生日期,1922年
姚献阳,出生地,东南
张郑圭,出生日期,1899
张郑圭,出生地,福建省福鼎县磻溪乡后坪村人
陇生文,出生日期,1907
陇生文,民族,彝族
陇生文,号,应奎
吴竹旺,出生日期,1911
吴竹旺,出生地,福建省龙岩县
斯洛博丹·米洛舍维奇联盟共和国科什图尼察。,国籍,塞尔维亚语拉丁字母转
斯洛博丹·米洛舍维奇联盟共和国科什图尼察。,出生日期,1941年8月
林若妹,出生日期,1902
林若妹,出生地,福建省
张良莘,出生日期,1901
张良莘,毕业院校,黄埔军校
牛序彬同归于尽,出生日期,1917.
牛序彬同归于尽,民族,汉族年11月日
谌富,出生地,福建省枫
宋学飞,出生日期,1904
宋学飞,出生地,河北省
宋学飞,毕业院校,东北讲武堂
软杀伤,作者,指
弗吉尼亚级巡洋舰,成立日期,1976年
从未如,主演,松山
滇西的关键。日军代价。,主演,松山
陈伯衡,出生日期,1906汶上
陈伯衡,毕业院校,济南第一
冯育军,出生日期,1947年11月
冯育军,毕业院校,国防大学
冯育军,国籍,中国
王吉元惠,出生日期,1927
彭春金,出生日期,1913年7月
彭春金,出生地,福建省霞浦县
彭春金,出生日期,1936年
周鲂,出生地,鄱阳
郝麦收,出生日期,1944年5月21日保定清苑年6月
乱宫,导演,卫翰韬
乱宫,上映时间,2007年
斋藤孝雄,出生日期,19203月5日
斋藤孝雄,出生地,京都
璐,出生地,陕西咸阳12月
机枪长,字,经成
机枪长,号,育群
机枪长,出生地,广东梅州市五华县周江镇
机枪长,毕业院校,保定陆军军官学校
林孝根,出生日期,1909年
林孝根,出生地,福建省平潭县前镇澳前村人年
林孝根,主演,白冰
景嘉谟,出生日期,1901
景嘉谟,字,懋猷潼川三台
杨秀洪,出生地,贵州省岑巩县9月
长虹-,出版社,北京航空
猎豹·奇,毕业院校,俄罗斯
布鲁克林造船厂建造,国籍,美国12月
布鲁克林造船厂建造,出生日期,1960年5月
布鲁克林造船厂建造,出生日期,1961年4月
金银植,民族,朝鲜族
金银植,出生日期,1908
叶春夏,出生日期,1929
叶春夏,出生地,福建省龙海县角美镇
叶春夏,国籍,中国人民
龙岩红军战士,出生日期,1897
龙岩红军战士,出生地,福建省龙岩县
士官，。,国籍,中国
士官，。,国籍,中国人民
士官，。,成立日期,1999年
董师固,出生日期,1909
董师固,字,师固
董师固,出生地,江西省萍乡县
董师固,国籍,中国
珊瑚海,出生日期,1942年5月4日5
宋昌法,民族,汉族
宋昌法,出生地,江西德安
宋昌法,出生日期,1899
宋昌法,出生日期,1934年月
戴纯言。,出生日期,1950
戴纯言。,出生地,桐庐县凤川乡凤龙外喻年
戴纯言。,国籍,中国共产党
林元安,出生日期,1934
林元安,出生地,福建省闽侯
漫天拔,朝代,隋末
黄善来,出生日期,1908
黄善来,出生地,湖北阳新人
东乡,出生日期,1848年1月27日
东乡,国籍,日本
东乡,国籍,日本明治
东乡,国籍,日本・
何应禄之子,出生日期,190211
何应禄之子,出生地,贵州兴义
何应禄之子,毕业院校,黄埔军校
何绍周,国籍,日本学校
何应禄之子,毕业院校,陆军大学
尖刀连,成立日期,1919
戴德在,出生日期,1910年8月
戴德在,出生日期,1948年
戴之奇,出生日期,1904
戴之奇,出生地,贵州兴义
何恩,出生地,河北正定中央军校第十四
苏-型战斗机,导演,苏
朱世明。另青山,出生日期,1898
朱世明。另青山,毕业院校,南京中央军校
朱世明。另青山,国籍,日本
王从周,国籍,中国
林庆业,出生日期,1594年
林庆业,字,英伯
林庆业,号,孤松
林庆业,朝代,清朝
林可旺,祖籍,福建省连江县浦口乡浦口村
清华大学,成立日期,2011年6月航空
万孚修,出生日期,1899
侯喜和,出生日期,1921
侯喜和,出生地,山东省
贾守仁,出生日期,1921年12月27日
贾守仁,出生地,四川阆中年
吴位邦,出生日期,1959
吴位邦,出生地,福建省福鼎县管阳乡西阳村人
廖锦荣,出生地,中国
廖锦荣,出生地,福建省龙岩县
廖锦荣,出生地,西陂乡小洋村人
涡动力,歌手,S
涡动力,出生日期,1972年1月
蔡学团山下路,出生日期,1900渡藤税务专门学校
爱德华·博斯科恩,出生日期,1711
周应,出生日期,1554年月
周岳,出生日期,1918
周岳,出生地,浙江省鄞县蛟弄
印第安纳州,身高,191826日
印第安纳州,国籍,美国
蓝维龙,出生日期,1905
蓝维龙,民族,畲族
蓝维龙,出生地,福建省上杭县庐丰乡人
束帮长,出生日期,1901年
束帮长,出生地,福建省宁德
郭兵华,民族,汉族
郭兵华,出生日期,1979年6月
郭兵华,出生地,江西省莲花县
金文轩,民族,回族
金文轩,出生日期,1923年9月
金文轩,出生地,山东新泰
金文轩,国籍,中国共产党
潘焕群,身高,1930.
高辉煌,出生日期,1879
高辉煌,出生地,福建省邵武
爱新觉罗,出生日期,18876月23日9月
爱新觉罗,字,叔淇林
熊仁美,出生日期,1904
熊仁美,出生地,福建省湖
詹景喜,出生日期,1923皇
詹景喜,出生日期,1923年
詹景喜,出生日期,1952年4月
察哈尔,出生日期,1772
苗丕一,出生日期,1916
苗丕一,出生地,山西省长子
苗丕一,国籍,中国共产党
胡琛拔,出生地,高平
万俟丑奴,民族,匈奴族
叶瑞三,出生地,浙江青田县六上乡
颜浚,毕业院校,黄埔军校
颜浚,出生地,四川宣汉
颜浚,毕业院校,成都高等师范学校
郭威,字,庆元
郭威,朝代,北宋
郭威,朝代,北宋
王恒岳,祖籍,辽宁省旅顺
刘先太,出生日期,1956
刘先太,出生地,广东省翁源县坎仔公社
李世贤王。。,出生日期,1827
李世贤王。。,出生地,广西休宁
印子山,主演,黄呈忠
印子山,主演,范汝增阳年4宁波年
清刀,朝代,清代
郭吉谦,出生日期,1910
郭吉谦,出生日期,1930年中央军校
冲锋,编剧,汤米
H·奥克,主演,汤普森·佩思·
 ,出生日期,1907
富永恭次创立者,出生日期,1892
富永恭次创立者,毕业院校,日本
梁兴科,出生日期,1952年10月
梁兴科,出生地,肥城市
段潇小学。1922年中学,出生日期,1902
段潇小学。1922年中学,出生地,湖南省麻阳县
段潇小学。1922年中学,国籍,中国
段潇小学。1922年中学,国籍,中国共产党
陈月星,出生日期,1935东阳
陈月星,国籍,中国共产党
冉宪生,出生日期,1919
冉宪生,出生地,山东
冉宪生,国籍,中国共产党年
蓝飞凤,出生日期,1907
蓝飞凤,民族,畲族
蓝飞凤,出生地,福建省
蓝飞凤,毕业院校,厦门大学
蓝飞凤,出生日期,1994
军,出生日期,1901盐山
任,出生日期,1943年年
邓启修,出生日期,1916
邓启修,出生地,福建省上杭县通贤乡人
林永全,出生日期,1904年
林永全,出生地,福建省宁德县
林永全,国籍,中国
泰拉石短棒城与勇士,国籍,韩国
曹演,朝代,东汉
曹演,父亲,曹操
榴莲王,国籍,中国
蜀。,朝代,南宋
赵,母亲,杨淑妃
钱锡侯,出生日期,1923
21世纪海军舰船,主演,姜
21世纪海军舰船,出版社,国防工业出版社
孙殿奇文化程度。,出生日期,1932
孙殿奇文化程度。,出生地,黑龙江省哈尔滨市年
孙殿奇文化程度。,国籍,中国共产党
汪克定,出生地,江苏省启东
祝益富,出生日期,1897
祝益富,出生地,福建省浦城乡村人年
祝益富,出生地,江西广丰
少将。,出生日期,1906年
少将。,出生地,福建省龙岩县
少将。,国籍,中国共产党
少将。,国籍,中国人民抗日大学
少将。,国籍,中国人民
少将。,毕业院校,解放军学院年10月
周毛,民族,藏族
周毛,出生日期,1965年海晏县
小谷城之战,出生日期,1573
小谷城之战,出生地,近江
彭福春战士。,出生日期,1929
彭福春战士。,出生日期,1929
巴衣居马吾容别克,出生地,新疆维吾尔自治区新源
巴衣居马吾容别克,出生日期,1921
章亮基,出生日期,1893
章亮基,字,伯炎
章亮基,出生地,湖南长沙
章亮基,毕业院校,保定陆军军官学校
姚元军,民族,汉族
姚元军,出生日期,19933月
姚元军,出生地,甘肃省灵台县西
江迈二,出生日期,1914
江迈二,出生地,福建省龙岩县
马庆荣,出生日期,1942
马庆荣,民族,汉族
庄,出生日期,1909月
林咸,出生日期,1923年5月年
将异虫,简称,萨
杨发勋,国籍,中国共产党
吴永降,出生日期,19358月
姬延芳。,出生地,河南社旗人
绥远起义。蒙,出生日期,1895年月172月
绥远起义。蒙,毕业院校,黄埔军校
绥远起义。蒙,主演,孙兰峰2月
绥远起义。蒙,主演,孙兰
李宜纯,出生日期,1964
毛瑟SR狙击步枪中标。,歌手,毛
孙界臣,出生地,湖北省崇阳
顾继红,出生地,湖北省监利县2月
黑木桢,出生日期,1844年5月3日2月
陈松之用机枪,出生地,沭阳县扎下镇周沟村
陈松之用机枪,父亲,陈士华
傅维生,出生日期,1899
傅维生,出生地,福建省上杭县白砂乡人
王连恩 ,出生日期,1909
杨开会。,出生日期,1889
杨开会。,国籍,中国共产党
张摊,出生地,福建省
管松涛,出生日期,1902年月
管松涛,国籍,中国共产党年年月
张鼎丞,出生日期,1905
张鼎丞,出生地,福建省永定县
赖月华,主持人,赖月华
张鼎丞,歌手,赖
赖道理。,丈夫,赖月华月华
许光锋,民族,汉族
许光锋,出生地,浙江龙游人
冯庭喜,民族,汉族
冯庭喜,出生地,永靖县三塬镇向阳村人
张桐森,出生日期,1902
张桐森,出生地,山东滨县
甘颖川,出生日期,1906宁明
柳育华,出生日期,1958
柳育华,出生地,黄陂
尼古拉·巴格,出生日期,1832年1月年
马金叙与,出生日期,1848
马金叙退,作曲,安东
晋绥,出生日期,1891
晋绥,字,印甫
邵汝干是近现代一个体育活动,国籍,中国
小学准备体操汝干是近现代一个体育活动,作词,邵
小学准备体操汝干是近现代一个体育活动,国籍,中国
史阜民,出生地,河北省
满元刚,民族,苗族
满元刚,出生日期,1942
满元刚,出生地,湖南麻阳
戎自清,出生日期,1920
戎自清,出生地,山西省五台县
戎自清,国籍,中国共产党
武天富,出生日期,1951
武天富,出生地,河南省温县
武天富,国籍,中国
童长升,出生日期,1910年龙湖公社
差立·普帕素,出生地,泰国
刘秀,字,伟卿
邓晨（,朝代,东汉
刘秀,丈夫,邓宏
。郎侯。建武,丈夫,刘秀
梁纪木,出生地,河南省临颍县
梁纪木,出生日期,19814月
王启心,出生日期,1917
王启心,国籍,中国共产党
卿秦俘虏,朝代,战国时期
沈宏渊河松山,出生日期,1982
黄士先 ,出生日期,1901
乔明礼郄马村保定。,出生日期,1894
乔明礼郄马村保定。,毕业院校,保定陆军军官学校年4月
乔明礼郄马村保定。,出生日期,1965年2月
乔明礼郄马村保定。,总部地点,北京
乔明礼郄马村保定。,毕业院校,保定军校
连宗财,出生地,福建省福鼎县点头乡柏柳村人
连宗财,出生日期,1916
中国军队。,出生日期,1906
中国军队。,出生地,大埔县大麻镇小麻村
吴沧桑班。松。沧桑,毕业院校,黄埔军校
吴沧桑班。松。沧桑,毕业院校,沪江
中国军队。,毕业院校,北平陆军大学军校
中国军队。,父亲,蒋介石
吴茂昌,出生日期,1911
吴茂昌,出生地,福建省龙岩县
林依伯战士。,出生日期,1924
林依伯战士。,出生地,福建省闽侯
陶兴水,出生日期,1912
陈百弓。百弓,出生日期,1906县前岐
陈百弓。百弓,毕业院校,福建省立第二中学
加拉勒新源,出生日期,1931
大岛久直,成立日期,18481明治
浦海清,出生日期,1958
浦海清,民族,汉族
浦海清,出生地,江苏无锡
浦海清,出生地,上海
岑春煊,成立日期,1916年5月8日
岑春煊,出生地,肇庆
岑春煊,父亲,袁世凯
沈洪祥,出生日期,1949年
沈洪祥,出生日期,1982年
郭辅周,出生地,河北任丘
曹基锡勋双亡,出生日期,1904
曹基锡勋双亡,民族,朝鲜族
曹基锡勋双亡,出生日期,19143月
曹基锡勋双亡,出生地,朝鲜咸镜北道
邱会讲,出生地,江西兴国
叶祖权,出生地,广西博白县
陈厚枝,出生地,广东省佛山市张槎镇
陈厚枝,出生日期,1979年12月
陆春芳,出生日期,1936毛
霍赛姆反坦克手榴弹,作者,埃及
